id,track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name,duration_mins,genre
267,1ydffhoWtTxKDrc5zi7p0M,Everytime Tha Beat Drop (feat. Dem Franchize Boyz),6nzxy2wXs6tLgzEtqOkEi2,Monica,7JD7E5nrRc4XSBYXqIAYk7,223293,11/01/2006,58,0.762,0.644,7,-6.715,1,0.223,0.0522,0,0.0821,0.82,81.99,1ydffhoWtTxKDrc5zi7p0M,1ydffhoWtTxKDrc5zi7p0M,3.72155,TIKTOK DANCE
268,1ydffhoWtTxKDrc5zi7p0M,Everytime Tha Beat Drop (feat. Dem Franchize Boyz),6nzxy2wXs6tLgzEtqOkEi2,Monica,7JD7E5nrRc4XSBYXqIAYk7,223293,11/01/2006,58,0.762,0.644,7,-6.715,1,0.223,0.0522,0,0.0821,0.82,81.99,1ydffhoWtTxKDrc5zi7p0M,1ydffhoWtTxKDrc5zi7p0M,3.72155,TIKTOK DANCE
269,3ENSz5DPXwjcXk9VOyhYTb,Follow The Bass Intenso Boom Boom Tiktok,0OI69JToWA27DDNvB21821,Yandro El Protagonista,0BMNovrETNbDG5WQ8nw5LM,144621,31/01/2021,39,0.881,0.95,6,-4.355,1,0.33,0.2,1.35E-06,0.123,0.603,159.063,3ENSz5DPXwjcXk9VOyhYTb,3ENSz5DPXwjcXk9VOyhYTb,2.41035,TIKTOK DANCE
270,3yXFcbGxFn2au5q3pShkAe,Me Too,1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,0iU6k5p5NFNbAc1MOFMusJ,202300,28/09/2018,70,0.726,0.605,7,-5.002,1,0.296,0.152,0,0.642,0.36,139.233,3yXFcbGxFn2au5q3pShkAe,3yXFcbGxFn2au5q3pShkAe,3.371666667,TIKTOK DANCE
271,3yXFcbGxFn2au5q3pShkAe,Me Too,1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,0iU6k5p5NFNbAc1MOFMusJ,202300,28/09/2018,70,0.726,0.605,7,-5.002,1,0.296,0.152,0,0.642,0.36,139.233,3yXFcbGxFn2au5q3pShkAe,3yXFcbGxFn2au5q3pShkAe,3.371666667,TIKTOK DANCE
272,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),31TPClRtHm23RisEBtV3X7,Justin Timberlake,2scB1uhcCI1TSf6b9TCZK3,242733,12/09/2006,79,0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,0O45fw2L5vsWpdsOdXwNAR,0O45fw2L5vsWpdsOdXwNAR,4.04555,TIKTOK DANCE
273,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),31TPClRtHm23RisEBtV3X7,Justin Timberlake,2scB1uhcCI1TSf6b9TCZK3,242733,12/09/2006,79,0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,0O45fw2L5vsWpdsOdXwNAR,0O45fw2L5vsWpdsOdXwNAR,4.04555,TIKTOK DANCE
274,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),31TPClRtHm23RisEBtV3X7,Justin Timberlake,2scB1uhcCI1TSf6b9TCZK3,242733,12/09/2006,79,0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,0O45fw2L5vsWpdsOdXwNAR,0O45fw2L5vsWpdsOdXwNAR,4.04555,TIKTOK DANCE
275,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),31TPClRtHm23RisEBtV3X7,Justin Timberlake,2scB1uhcCI1TSf6b9TCZK3,242733,12/09/2006,79,0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,0O45fw2L5vsWpdsOdXwNAR,0O45fw2L5vsWpdsOdXwNAR,4.04555,TIKTOK DANCE
276,7lPN2DXiMsVn7XUKtOW1CS,drivers license,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,66FPnVL9G4CMKy3wvaGTcr,242013,08/01/2021,94,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31E-05,0.105,0.132,143.874,7lPN2DXiMsVn7XUKtOW1CS,7lPN2DXiMsVn7XUKtOW1CS,4.03355,TIKTOK DANCE
277,7lPN2DXiMsVn7XUKtOW1CS,drivers license,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,66FPnVL9G4CMKy3wvaGTcr,242013,08/01/2021,94,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31E-05,0.105,0.132,143.874,7lPN2DXiMsVn7XUKtOW1CS,7lPN2DXiMsVn7XUKtOW1CS,4.03355,TIKTOK DANCE
278,7lPN2DXiMsVn7XUKtOW1CS,drivers license,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,66FPnVL9G4CMKy3wvaGTcr,242013,08/01/2021,94,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31E-05,0.105,0.132,143.874,7lPN2DXiMsVn7XUKtOW1CS,7lPN2DXiMsVn7XUKtOW1CS,4.03355,TIKTOK DANCE
279,7lPN2DXiMsVn7XUKtOW1CS,drivers license,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,66FPnVL9G4CMKy3wvaGTcr,242013,08/01/2021,94,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31E-05,0.105,0.132,143.874,7lPN2DXiMsVn7XUKtOW1CS,7lPN2DXiMsVn7XUKtOW1CS,4.03355,TIKTOK DANCE
280,7lPN2DXiMsVn7XUKtOW1CS,drivers license,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,66FPnVL9G4CMKy3wvaGTcr,242013,08/01/2021,94,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31E-05,0.105,0.132,143.874,7lPN2DXiMsVn7XUKtOW1CS,7lPN2DXiMsVn7XUKtOW1CS,4.03355,TIKTOK DANCE
281,7lPN2DXiMsVn7XUKtOW1CS,drivers license,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,66FPnVL9G4CMKy3wvaGTcr,242013,08/01/2021,94,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31E-05,0.105,0.132,143.874,7lPN2DXiMsVn7XUKtOW1CS,7lPN2DXiMsVn7XUKtOW1CS,4.03355,TIKTOK DANCE
282,2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),6cK3NBO6uP7hh0oyuVELFl,Saweetie,28Yv9BE6ZI6dccK0sxbEq4,155883,07/01/2021,88,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61E-06,0.0684,0.402,94.018,2etHQJxIbV0soyPhelVs9Y,2etHQJxIbV0soyPhelVs9Y,2.59805,TIKTOK DANCE
283,2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),6cK3NBO6uP7hh0oyuVELFl,Saweetie,28Yv9BE6ZI6dccK0sxbEq4,155883,07/01/2021,88,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61E-06,0.0684,0.402,94.018,2etHQJxIbV0soyPhelVs9Y,2etHQJxIbV0soyPhelVs9Y,2.59805,TIKTOK DANCE
284,2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),6cK3NBO6uP7hh0oyuVELFl,Saweetie,28Yv9BE6ZI6dccK0sxbEq4,155883,07/01/2021,88,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61E-06,0.0684,0.402,94.018,2etHQJxIbV0soyPhelVs9Y,2etHQJxIbV0soyPhelVs9Y,2.59805,TIKTOK DANCE
285,2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),6cK3NBO6uP7hh0oyuVELFl,Saweetie,28Yv9BE6ZI6dccK0sxbEq4,155883,07/01/2021,88,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61E-06,0.0684,0.402,94.018,2etHQJxIbV0soyPhelVs9Y,2etHQJxIbV0soyPhelVs9Y,2.59805,TIKTOK DANCE
286,1tJhy8gkzkRTwREgYZuNdp,YRN - Remix,1ROS8X4pkNhl5ctWaPEeSM,EZRA,78UKMY0dwgE4fKk8xArzBv,268355,22/01/2021,67,0.808,0.782,7,-8.505,0,0.197,0.0241,0.00156,0.123,0.634,126.026,1tJhy8gkzkRTwREgYZuNdp,1tJhy8gkzkRTwREgYZuNdp,4.472583333,TIKTOK DANCE
287,2QG9Os7lsmfWFkNtkM91mt,GIRL LIKE ME,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,0p5Ir84sX0PFG6xi3MEZ6f,222522,18/06/2020,47,0.966,0.485,2,-8.784,1,0.194,0.0206,0.0238,0.0655,0.314,124.029,2QG9Os7lsmfWFkNtkM91mt,2QG9Os7lsmfWFkNtkM91mt,3.7087,TIKTOK DANCE
288,4Lt6GXGzYsa1tgkv3nGSTm,Love Not War (The Tampa Beat),07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,3CHys9v5aX1NS861o6r556,192921,20/11/2020,83,0.738,0.85,8,-3.049,1,0.0642,0.105,0,0.23,0.865,98.013,4Lt6GXGzYsa1tgkv3nGSTm,4Lt6GXGzYsa1tgkv3nGSTm,3.21535,TIKTOK DANCE
289,4Lt6GXGzYsa1tgkv3nGSTm,Love Not War (The Tampa Beat),07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,3CHys9v5aX1NS861o6r556,192921,20/11/2020,83,0.738,0.85,8,-3.049,1,0.0642,0.105,0,0.23,0.865,98.013,4Lt6GXGzYsa1tgkv3nGSTm,4Lt6GXGzYsa1tgkv3nGSTm,3.21535,TIKTOK DANCE
290,67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,2Hjcfw8zHN4dJDZJGOzLd6,137875,31/03/2021,100,0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,67BtfxlNbhBmCDR2L2l8qd,67BtfxlNbhBmCDR2L2l8qd,2.297916667,TIKTOK DANCE
291,4qlBvxOwFy6og73eik75Ro,Iko Iko,5lTjv8Ag00qHSGhvK4JbeF,Justin Wellington,4XPwYCtmyrjrA83g0ClH9H,182857,03/06/2019,62,0.861,0.754,5,-5.356,1,0.0602,0.131,2.14E-06,0.0774,0.836,105.042,4qlBvxOwFy6og73eik75Ro,4qlBvxOwFy6og73eik75Ro,3.047616667,TIKTOK DANCE
292,0U63gZrga1cWRIBrCxJ9TU,Pablo Pablo - Oriental Remix,0icjnvOhvT9hktbxVOUogI,Drinche,6nwkkkQS3Ubrc5eik7XUEO,143754,12/05/2021,44,0.549,0.789,1,-8.311,1,0.0576,0.00138,0.308,0.103,0.398,125.296,0U63gZrga1cWRIBrCxJ9TU,0U63gZrga1cWRIBrCxJ9TU,2.3959,TIKTOK DANCE
293,0U63gZrga1cWRIBrCxJ9TU,Pablo Pablo - Oriental Remix,0icjnvOhvT9hktbxVOUogI,Drinche,6nwkkkQS3Ubrc5eik7XUEO,143754,12/05/2021,44,0.549,0.789,1,-8.311,1,0.0576,0.00138,0.308,0.103,0.398,125.296,0U63gZrga1cWRIBrCxJ9TU,0U63gZrga1cWRIBrCxJ9TU,2.3959,TIKTOK DANCE
294,0PKAijroHpnEtdY20bkGdr,ghost town (voice memo),5VZn4mB8pS40aE0kujdX2Y,Chloe George,6W4tUP2tcem0izGTVzxx5g,137250,30/03/2021,78,0.471,0.229,8,-6.504,1,0.0358,0.953,0,0.0909,0.358,68.41,0PKAijroHpnEtdY20bkGdr,0PKAijroHpnEtdY20bkGdr,2.2875,TIKTOK DANCE
295,0PKAijroHpnEtdY20bkGdr,ghost town (voice memo),5VZn4mB8pS40aE0kujdX2Y,Chloe George,6W4tUP2tcem0izGTVzxx5g,137250,30/03/2021,78,0.471,0.229,8,-6.504,1,0.0358,0.953,0,0.0909,0.358,68.41,0PKAijroHpnEtdY20bkGdr,0PKAijroHpnEtdY20bkGdr,2.2875,TIKTOK DANCE
296,2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold / Breakfast in America,4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,4Ug3M4a8wAEebndVIF65fX,243773,22/02/2005,85,0.72,0.744,1,-6.938,0,0.12,0.237,0,0.255,0.619,78.953,2Lhdl74nwwVGOE2Gv35QuK,2Lhdl74nwwVGOE2Gv35QuK,4.062883333,TIKTOK DANCE
297,2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold / Breakfast in America,4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,4Ug3M4a8wAEebndVIF65fX,243773,22/02/2005,85,0.72,0.744,1,-6.938,0,0.12,0.237,0,0.255,0.619,78.953,2Lhdl74nwwVGOE2Gv35QuK,2Lhdl74nwwVGOE2Gv35QuK,4.062883333,TIKTOK DANCE
298,4NOZ35Dhucr6UlVyLOtktd,Dangerous,5P2rwRBgIN450RaJxdjYdA,Kardinal Offishall,4mvT7q9PuuBWZcVyUnZP8e,246053,01/01/2008,79,0.949,0.79,8,-5.957,1,0.0756,0.00437,0,0.0816,0.807,117.002,4NOZ35Dhucr6UlVyLOtktd,4NOZ35Dhucr6UlVyLOtktd,4.100883333,TIKTOK DANCE
299,4NOZ35Dhucr6UlVyLOtktd,Dangerous,5P2rwRBgIN450RaJxdjYdA,Kardinal Offishall,4mvT7q9PuuBWZcVyUnZP8e,246053,01/01/2008,79,0.949,0.79,8,-5.957,1,0.0756,0.00437,0,0.0816,0.807,117.002,4NOZ35Dhucr6UlVyLOtktd,4NOZ35Dhucr6UlVyLOtktd,4.100883333,TIKTOK DANCE
300,4NOZ35Dhucr6UlVyLOtktd,Dangerous,5P2rwRBgIN450RaJxdjYdA,Kardinal Offishall,4mvT7q9PuuBWZcVyUnZP8e,246053,01/01/2008,79,0.949,0.79,8,-5.957,1,0.0756,0.00437,0,0.0816,0.807,117.002,4NOZ35Dhucr6UlVyLOtktd,4NOZ35Dhucr6UlVyLOtktd,4.100883333,TIKTOK DANCE
301,4NOZ35Dhucr6UlVyLOtktd,Dangerous,5P2rwRBgIN450RaJxdjYdA,Kardinal Offishall,4mvT7q9PuuBWZcVyUnZP8e,246053,01/01/2008,79,0.949,0.79,8,-5.957,1,0.0756,0.00437,0,0.0816,0.807,117.002,4NOZ35Dhucr6UlVyLOtktd,4NOZ35Dhucr6UlVyLOtktd,4.100883333,TIKTOK DANCE
302,4NOZ35Dhucr6UlVyLOtktd,Dangerous,5P2rwRBgIN450RaJxdjYdA,Kardinal Offishall,4mvT7q9PuuBWZcVyUnZP8e,246053,01/01/2008,79,0.949,0.79,8,-5.957,1,0.0756,0.00437,0,0.0816,0.807,117.002,4NOZ35Dhucr6UlVyLOtktd,4NOZ35Dhucr6UlVyLOtktd,4.100883333,TIKTOK DANCE
303,5XB05X8X1OnWFj0JYT1SZZ,Sahara - Remix,0icjnvOhvT9hktbxVOUogI,Drinche,7wAGl8ScV3MSQIsZJfYyIv,144763,25/04/2021,37,0.713,0.597,7,-10.541,1,0.0684,0.0278,0.888,0.0656,0.248,116.472,5XB05X8X1OnWFj0JYT1SZZ,5XB05X8X1OnWFj0JYT1SZZ,2.412716667,TIKTOK DANCE
304,5XB05X8X1OnWFj0JYT1SZZ,Sahara - Remix,0icjnvOhvT9hktbxVOUogI,Drinche,7wAGl8ScV3MSQIsZJfYyIv,144763,25/04/2021,37,0.713,0.597,7,-10.541,1,0.0684,0.0278,0.888,0.0656,0.248,116.472,5XB05X8X1OnWFj0JYT1SZZ,5XB05X8X1OnWFj0JYT1SZZ,2.412716667,TIKTOK DANCE
305,2ySXcO8ao15kPceiPWIsnK,Aman Aman,0icjnvOhvT9hktbxVOUogI,Drinche,6n0jiIDoEngWU99XTECdAR,174638,27/03/2021,37,0.726,0.41,6,-8.858,1,0.062,0.00296,0.852,0.0842,0.277,95,2ySXcO8ao15kPceiPWIsnK,2ySXcO8ao15kPceiPWIsnK,2.910633333,TIKTOK DANCE
306,0jdso14vaFnpRazMLEZovF,Astronaut In The Ocean,1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,023KmMyB2DNZR3V8YKoET9,132780,07/06/2019,39,0.778,0.695,4,-6.865,0,0.0913,0.174,0,0.151,0.472,149.996,0jdso14vaFnpRazMLEZovF,0jdso14vaFnpRazMLEZovF,2.213,TIKTOK DANCE
307,0jdso14vaFnpRazMLEZovF,Astronaut In The Ocean,1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,023KmMyB2DNZR3V8YKoET9,132780,07/06/2019,39,0.778,0.695,4,-6.865,0,0.0913,0.174,0,0.151,0.472,149.996,0jdso14vaFnpRazMLEZovF,0jdso14vaFnpRazMLEZovF,2.213,TIKTOK DANCE
308,6tDDoYIxWvMLTdKpjFkc1B,telepatía,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,00wSTrFxoSzA7eeS1UxHgd,160191,04/12/2020,94,0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,6tDDoYIxWvMLTdKpjFkc1B,6tDDoYIxWvMLTdKpjFkc1B,2.66985,TIKTOK DANCE
309,6tDDoYIxWvMLTdKpjFkc1B,telepatía,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,00wSTrFxoSzA7eeS1UxHgd,160191,04/12/2020,94,0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,6tDDoYIxWvMLTdKpjFkc1B,6tDDoYIxWvMLTdKpjFkc1B,2.66985,TIKTOK DANCE
310,5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,2g1EakEaW7fPTZC6vBmBCn,242680,18/11/2011,74,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,5WQQIDU3HRaMyPkob8mpFb,5WQQIDU3HRaMyPkob8mpFb,4.044666667,TIKTOK DANCE
311,5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,2g1EakEaW7fPTZC6vBmBCn,242680,18/11/2011,74,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,5WQQIDU3HRaMyPkob8mpFb,5WQQIDU3HRaMyPkob8mpFb,4.044666667,TIKTOK DANCE
312,5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,2g1EakEaW7fPTZC6vBmBCn,242680,18/11/2011,74,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,5WQQIDU3HRaMyPkob8mpFb,5WQQIDU3HRaMyPkob8mpFb,4.044666667,TIKTOK DANCE
313,5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,2g1EakEaW7fPTZC6vBmBCn,242680,18/11/2011,74,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,5WQQIDU3HRaMyPkob8mpFb,5WQQIDU3HRaMyPkob8mpFb,4.044666667,TIKTOK DANCE
314,60PAzFNW3vAiAiVK6DRJfB,Day 'N' Nite (Nightmare),0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,6oPPKtAwNNlkW4wwHfQDfM,221240,01/01/2009,74,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13E-06,0.122,0.803,138.018,60PAzFNW3vAiAiVK6DRJfB,60PAzFNW3vAiAiVK6DRJfB,3.687333333,TIKTOK DANCE
315,1M4OcYkxAtu3ErzSgDEfoi,Up,4kYSro6naA4h99UJvo89HB,Cardi B,0Fe4Uj7GkgA1uDGGk8s92C,156944,04/02/2021,83,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166,1M4OcYkxAtu3ErzSgDEfoi,1M4OcYkxAtu3ErzSgDEfoi,2.615733333,TIKTOK DANCE
316,1M4OcYkxAtu3ErzSgDEfoi,Up,4kYSro6naA4h99UJvo89HB,Cardi B,0Fe4Uj7GkgA1uDGGk8s92C,156944,04/02/2021,83,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166,1M4OcYkxAtu3ErzSgDEfoi,1M4OcYkxAtu3ErzSgDEfoi,2.615733333,TIKTOK DANCE
317,7lgvGRC1gN0JGgY9VGXsQT,Vacation,6GkJh85o22LfD2vgL9DP6f,Dirty Heads,0wNiULI2D1sSbM60XaLJH1,209142,13/10/2017,74,0.739,0.754,8,-5.034,1,0.035,0.0431,0,0.0999,0.793,150.017,7lgvGRC1gN0JGgY9VGXsQT,7lgvGRC1gN0JGgY9VGXsQT,3.4857,TIKTOK DANCE
318,7lgvGRC1gN0JGgY9VGXsQT,Vacation,6GkJh85o22LfD2vgL9DP6f,Dirty Heads,0wNiULI2D1sSbM60XaLJH1,209142,13/10/2017,74,0.739,0.754,8,-5.034,1,0.035,0.0431,0,0.0999,0.793,150.017,7lgvGRC1gN0JGgY9VGXsQT,7lgvGRC1gN0JGgY9VGXsQT,3.4857,TIKTOK DANCE
319,7DNVgp9vscLzLFnUxtXhVX,Clandestina,0icjnvOhvT9hktbxVOUogI,Drinche,1HteajgdZ01UIROFwBc0pb,154597,02/01/2021,36,0.809,0.523,4,-11.734,0,0.0564,0.00108,0.781,0.0787,0.235,117.999,7DNVgp9vscLzLFnUxtXhVX,7DNVgp9vscLzLFnUxtXhVX,2.576616667,TIKTOK DANCE
320,7DNVgp9vscLzLFnUxtXhVX,Clandestina,0icjnvOhvT9hktbxVOUogI,Drinche,1HteajgdZ01UIROFwBc0pb,154597,02/01/2021,36,0.809,0.523,4,-11.734,0,0.0564,0.00108,0.781,0.0787,0.235,117.999,7DNVgp9vscLzLFnUxtXhVX,7DNVgp9vscLzLFnUxtXhVX,2.576616667,TIKTOK DANCE
321,4KrhaZm4JRkNO4HRdLvJIG,Моя голова винтом (My head is spinning like a screw),3JG79Z23wJN9Q5PTPpDAEV,kostromin,3MLrnG2xgu1CIONcpoFHfO,140000,02/02/2021,78,0.833,0.748,1,-5.963,1,0.229,0.0331,1.44E-06,0.0728,0.484,119.925,4KrhaZm4JRkNO4HRdLvJIG,4KrhaZm4JRkNO4HRdLvJIG,2.333333333,TIKTOK DANCE
322,6NWdgyVsjp2bJ11PToXCr1,Buss It,2SXhbucehn00OBVKhzxDyM,Erica Banks,0cTfIK7IoeXscnXZDsWTBk,188734,15/05/2020,39,0.918,0.434,9,-9.541,1,0.173,0.569,3.14E-06,0.123,0.75,109.997,6NWdgyVsjp2bJ11PToXCr1,6NWdgyVsjp2bJ11PToXCr1,3.145566667,TIKTOK DANCE
323,6NWdgyVsjp2bJ11PToXCr1,Buss It,2SXhbucehn00OBVKhzxDyM,Erica Banks,0cTfIK7IoeXscnXZDsWTBk,188734,15/05/2020,39,0.918,0.434,9,-9.541,1,0.173,0.569,3.14E-06,0.123,0.75,109.997,6NWdgyVsjp2bJ11PToXCr1,6NWdgyVsjp2bJ11PToXCr1,3.145566667,TIKTOK DANCE
324,6NWdgyVsjp2bJ11PToXCr1,Buss It,2SXhbucehn00OBVKhzxDyM,Erica Banks,0cTfIK7IoeXscnXZDsWTBk,188734,15/05/2020,39,0.918,0.434,9,-9.541,1,0.173,0.569,3.14E-06,0.123,0.75,109.997,6NWdgyVsjp2bJ11PToXCr1,6NWdgyVsjp2bJ11PToXCr1,3.145566667,TIKTOK DANCE
325,6NWdgyVsjp2bJ11PToXCr1,Buss It,2SXhbucehn00OBVKhzxDyM,Erica Banks,0cTfIK7IoeXscnXZDsWTBk,188734,15/05/2020,39,0.918,0.434,9,-9.541,1,0.173,0.569,3.14E-06,0.123,0.75,109.997,6NWdgyVsjp2bJ11PToXCr1,6NWdgyVsjp2bJ11PToXCr1,3.145566667,TIKTOK DANCE
326,1zVMJGPMWKmD4cjTTyf68y,Rasputin - Club Mix,54R6Y0I7jGUCveDTtI21nb,Boney M.,2caBGqr3kAQJmZHX8uawHD,272226,21/02/2011,64,0.719,0.907,6,-5.154,0,0.0502,0.167,0.00108,0.245,0.975,127.153,1zVMJGPMWKmD4cjTTyf68y,1zVMJGPMWKmD4cjTTyf68y,4.5371,TIKTOK DANCE
327,3WKnUucKHVcLvzISJC7Pri,Karma,0icjnvOhvT9hktbxVOUogI,Drinche,5592gXqkodJ2LPbMvGuogy,154111,02/11/2020,38,0.615,0.817,11,-8.82,0,0.0402,0.0221,0.826,0.174,0.467,94.996,3WKnUucKHVcLvzISJC7Pri,3WKnUucKHVcLvzISJC7Pri,2.568516667,TIKTOK DANCE
328,3WKnUucKHVcLvzISJC7Pri,Karma,0icjnvOhvT9hktbxVOUogI,Drinche,5592gXqkodJ2LPbMvGuogy,154111,02/11/2020,38,0.615,0.817,11,-8.82,0,0.0402,0.0221,0.826,0.174,0.467,94.996,3WKnUucKHVcLvzISJC7Pri,3WKnUucKHVcLvzISJC7Pri,2.568516667,TIKTOK DANCE
329,4wH4dJgrsxONID6KS2tDQM,Maneater,2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,2yboV2QBcVGEhcRlYuPpDT,258893,01/01/2006,79,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,4wH4dJgrsxONID6KS2tDQM,4wH4dJgrsxONID6KS2tDQM,4.314883333,TIKTOK DANCE
330,1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",1lKYaRbV0AayVPss9i4oOp,237106,1985,80,0.802,0.488,1,-9.304,1,0.0813,0.572,0.0598,0.0763,0.624,95.77,1ko2lVN0vKGUl9zrU0qSlT,1ko2lVN0vKGUl9zrU0qSlT,3.951766667,TIKTOK DANCE
331,3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,1PKErrAhYFdfrDymGHRQRo,Nathan Evans,1zEBi4O4AaY5M55dUcUp3z,116750,21/01/2021,88,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,3iw6V4LH7yPj1ESORX9RIN,3iw6V4LH7yPj1ESORX9RIN,1.945833333,TIKTOK DANCE
332,3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,1PKErrAhYFdfrDymGHRQRo,Nathan Evans,1zEBi4O4AaY5M55dUcUp3z,116750,21/01/2021,88,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,3iw6V4LH7yPj1ESORX9RIN,3iw6V4LH7yPj1ESORX9RIN,1.945833333,TIKTOK DANCE
333,3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,1PKErrAhYFdfrDymGHRQRo,Nathan Evans,1zEBi4O4AaY5M55dUcUp3z,116750,21/01/2021,88,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,3iw6V4LH7yPj1ESORX9RIN,3iw6V4LH7yPj1ESORX9RIN,1.945833333,TIKTOK DANCE
334,3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,1PKErrAhYFdfrDymGHRQRo,Nathan Evans,1zEBi4O4AaY5M55dUcUp3z,116750,21/01/2021,88,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,3iw6V4LH7yPj1ESORX9RIN,3iw6V4LH7yPj1ESORX9RIN,1.945833333,TIKTOK DANCE
335,4pBhTGnL5N5KqsyqU58jee,I'm not Pretty,6DdbeAeBlrYj8bNToZv4TY,JESSIA,0gEzvwL2JVcY0HJbiOSvxL,118400,08/01/2021,54,0.783,0.526,7,-6.478,1,0.261,0.0802,0,0.066,0.902,75.002,4pBhTGnL5N5KqsyqU58jee,4pBhTGnL5N5KqsyqU58jee,1.973333333,TIKTOK DANCE
